Clean Bandit - Rather Be ft. Jess Glynne [Official Video],https://www.youtube.com/watch?v=m-M1AtrxztU
Jason Derulo - Whatcha Say [Official Music Video],https://www.youtube.com/watch?v=pBI3lc18k8Q
Taio Cruz - Break Your Heart (Official Video) ft. Ludacris,https://www.youtube.com/watch?v=y_SI2EDM6Lo
B.o.B - Airplanes (feat. Hayley Williams of Paramore) [Official Video],https://www.youtube.com/watch?v=kn6-c223DUU
Nelly - Just A Dream (Official Music Video),https://www.youtube.com/watch?v=N6O2ncUKvlg
Usher - DJ Got Us Fallin' In Love (Official Music Video) ft. Pitbull,https://www.youtube.com/watch?v=C-dvTjK_07c
Eminem - Not Afraid (Official Video),https://www.youtube.com/watch?v=j5-yKhDd64s
Flo Rida - Club Can't Handle Me ft. David Guetta [Official Music Video] - Step Up 3D,https://www.youtube.com/watch?v=SgM3r8xKfGE
Rihanna - Rude Boy (Official Music Video),https://www.youtube.com/watch?v=e82VE8UtW8A
Replay [Official Music Video] - Iyaz,https://www.youtube.com/watch?v=ZoG5jJ3E8rg
Timbaland - If We Ever Meet Again ft. Katy Perry (Official Music Video),https://www.youtube.com/watch?v=KDKva-s_khY
Tinie Tempah - Written In The Stars ft. Eric Turner,https://www.youtube.com/watch?v=YgFyi74DVjc
Gym Class Heroes: Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO],https://www.youtube.com/watch?v=T3E9Wjbq44E
Flo Rida - Wild Ones ft. Sia [Official Video],https://www.youtube.com/watch?v=bpOR_HuHRNs
Timbaland - Carry Out (Official Music Video) ft. Justin Timberlake,https://www.youtube.com/watch?v=NRdHsuuXxfk
Eminem - No Love (Explicit Version) ft. Lil Wayne,https://www.youtube.com/watch?v=KV2ssT8lzj8
OneRepublic - All The Right Moves (Official Music Video),https://www.youtube.com/watch?v=qrOeGCJdZe4
The Script - Hall of Fame (Official Video) ft. will.i.am,https://www.youtube.com/watch?v=mk48xRzuNvA
Zedd - Stay The Night ft. Hayley Williams of Paramore (Acoustic from iTunes Session),https://www.youtube.com/watch?v=niBXg0MWhVo
"Faul, Wad Ad, Pnau - Changes (Videoclip)",https://www.youtube.com/watch?v=Cj25UpcBDt0
Demi Lovato - Neon Lights (Official Video),https://www.youtube.com/watch?v=v9uDwppN5-w
Klingande - Jubel (Official Video HD),https://www.youtube.com/watch?v=b6vSf0cA9qY
Olly Murs - Dear Darlin',https://www.youtube.com/watch?v=m20BTdy9FGI
Echosmith - Cool Kids (Gazzo & Two Friends Remix) [Premiere],https://www.youtube.com/watch?v=DwyABA9OiHY
Drake - Hotline Bling,https://www.youtube.com/watch?v=uxpDa-c-4Mc
Taylor Swift - Wildest Dreams,https://www.youtube.com/watch?v=IdneKLhsWOQ
Ariana Grande - Break Free ft. Zedd,https://www.youtube.com/watch?v=L8eRzOYhLuw
Eminem - Love The Way You Lie ft. Rihanna,https://www.youtube.com/watch?v=uelHwf8o7_U
Taylor Swift - Style,https://www.youtube.com/watch?v=-CmadmM5cOk
Katy Perry - Wide Awake (Official Video),https://www.youtube.com/watch?v=k0BWlvnBmIE
John Newman - Love Me Again,https://www.youtube.com/watch?v=CfihYWRWRTQ
Katy Perry - I Kissed A Girl (Official),https://www.youtube.com/watch?v=tAp9BKosZXs
Rudimental - Feel The Love (ft. John Newman) [Official Video],https://www.youtube.com/watch?v=oABEGc8Dus0
Rudimental - Not Giving In (ft. John Newman & Alex Clare) [Official Video],https://www.youtube.com/watch?v=J9-Lwpgfd1E
John Newman - Love Me Again,https://www.youtube.com/watch?v=j4-Gt6dUVj0
Rudimental - Waiting All Night ft. Ella Eyre Lyrics,https://www.youtube.com/watch?v=0CGklDgkfpM
Zwette feat. Molly - Rush (Lyric Video) [OUT NOW],https://www.youtube.com/watch?v=DrmgxRvcCGY
Kraddy - Android Porn  **ORIGINAL**,https://www.youtube.com/watch?v=jr3XJr4FCYk
Laura - Supersonic  (Lyric video/ laulusõnadega)       #eestilaul2016,https://www.youtube.com/watch?v=Zrdcfwa0Ou4
Tonight I'm Getting Over You (Radio Edit) By Carly Rae Jepsen,https://www.youtube.com/watch?v=p9v-01ZlUSs
Private video,https://www.youtube.com/watch?v=Thbsg9i2mZ0
Lana Del Rey - Summertime Sadness (Cedric Gervais Remix) [2013 Radio Edit],https://www.youtube.com/watch?v=wlw-9R80U5E
Miley Cyrus - Who Owns My Heart (Official Video),https://www.youtube.com/watch?v=iVbQxC2c3-8
Adam Lambert - If I Had You (Official Video),https://www.youtube.com/watch?v=wmXQFwlD7vk
The Saturdays - Higher (Official Video),https://www.youtube.com/watch?v=eEnz3r2F-Bw
Tiësto - Wasted ft. Matthew Koma (Official Music Video),https://www.youtube.com/watch?v=AmEIemQfk34
David Guetta - Dangerous (Official video - radio edit) ft Sam Martin,https://www.youtube.com/watch?v=-0A9CzPNVhs
Sigma ft Paloma Faith - Changing (Official Video),https://www.youtube.com/watch?v=oAeotgCHL3E
Sigma ft. Ella Henderson - Glitterball (Official Video),https://www.youtube.com/watch?v=DQF5aHVOW5s
Jetta - I'd Love to Change the World (Matstubs Remix),https://www.youtube.com/watch?v=5hEh9LiSzow
Jonas Blue ft. Dakota - Fast Car (Official Audio),https://www.youtube.com/watch?v=GjnadPBMJGs
Sia - Cheap Thrills (Audio),https://www.youtube.com/watch?v=J1b22l1kFKY
Dj Mangoo  -  eurodancer,https://www.youtube.com/watch?v=03dJHrLdVl0
Taio Cruz - Hangover (Official Video) ft. Flo Rida,https://www.youtube.com/watch?v=dLhFDYQHDQY
Lady Antebellum - Need You Now,https://www.youtube.com/watch?v=eM213aMKTHg
Selena Gomez & The Scene - Love You Like A Love Song,https://www.youtube.com/watch?v=EgT_us6AsDg
ALEXANDRA STAN - Mr. Saxobeat,https://www.youtube.com/watch?v=sS76eS34Y0c
Taio Cruz - Higher (Official UK Version) ft. Kylie Minogue,https://www.youtube.com/watch?v=KRBS5WZMdik
Marlon Roudette - When The Beat Drops Out,https://www.youtube.com/watch?v=BLRgaU9uUnA
Röyksopp & Robyn - Do It Again (Lyric Video),https://www.youtube.com/watch?v=DCbDVSwr_E4
Ed Sheeran - Don't [Official Audio],https://www.youtube.com/watch?v=3TqGEbROFd4
Calvin Harris - Blame (Audio) ft. John Newman,https://www.youtube.com/watch?v=HJb0VYVtaNc
Clean Bandit & Jess Glynne - Real Love [Official Video],https://www.youtube.com/watch?v=qdo_-U4PEsk
Lost Kings - You feat. Katelyn Tarver,https://www.youtube.com/watch?v=UNdcAtZhjik
Lukas Graham - 7 Years [Official Music Video],https://www.youtube.com/watch?v=LHCob76kigA
Green Day - Boulevard Of Broken Dreams [Official Music Video],https://www.youtube.com/watch?v=Soa3gO7tL-c
R.I.O. feat. Nicco - Party Shaker (Official Video HD),https://www.youtube.com/watch?v=8sPj0Ic8KQ8
Britney Spears - Gimme More (Official HD Video),https://www.youtube.com/watch?v=elueA2rofoo
Timbaland - Apologize ft. OneRepublic,https://www.youtube.com/watch?v=ZSM3w1v-A_Y
Nickelback - How You Remind Me,https://www.youtube.com/watch?v=1cQh1ccqu8M
Nickelback - Someday,https://www.youtube.com/watch?v=-VMFdpdDYYA
Nickelback - Gotta Be Somebody [OFFICIAL VIDEO],https://www.youtube.com/watch?v=Q0VRj2uw9L0
P!nk - Funhouse (Official Video),https://www.youtube.com/watch?v=Jdjtqu3XK4U
Inna - Hot (Official Video HD),https://www.youtube.com/watch?v=Vh_3zdmaHbk
Milow - Ayo Technology (Official Music Video),https://www.youtube.com/watch?v=DE9IchvpOPk
Britney Spears - 3 (Official HD Video),https://www.youtube.com/watch?v=oTs6oQx1WJY
Sam Smith - Money On My Mind (Official Video),https://www.youtube.com/watch?v=K0G9T5Bnjlc
Coldplay - Adventure Of A Lifetime (Official Video),https://www.youtube.com/watch?v=QtXby3twMmI
Zara Larsson - Lush Life,https://www.youtube.com/watch?v=tD4HCZe-tew
Charlie Puth - Marvin Gaye ft. Meghan Trainor [Official Video],https://www.youtube.com/watch?v=igNVdlXhKcI
Lady Gaga - Poker Face (Official Music Video),https://www.youtube.com/watch?v=bESGLojNYSo
T.I. - Live Your Life ft. Rihanna [Official Video],https://www.youtube.com/watch?v=koVHN6eO4Xg
P!nk - So What (Official Video),https://www.youtube.com/watch?v=FJfFZqTlWrQ
Taylor Swift - 22,https://www.youtube.com/watch?v=AgFeZr5ptV8
Miley Cyrus - Party In The U.S.A. (Official Video),https://www.youtube.com/watch?v=M11SvDtPBhA
Demi Lovato - Made in the USA (Official Lyric Video),https://www.youtube.com/watch?v=HcL31nYtHxA
"David Guetta - Play Hard ft. Ne-Yo, Akon (Official Video)",https://www.youtube.com/watch?v=5dbEhBKGOtY
Kelly Clarkson - Catch My Breath (Official Video_,https://www.youtube.com/watch?v=HEValZuFYRU
"A Great Big World, Christina Aguilera - Say Something",https://www.youtube.com/watch?v=-2U0Ivkn2Ds
Avril Lavigne - Here's to Never Growing Up,https://www.youtube.com/watch?v=sXd2WxoOP5g
SCOOTER - 4 am (OFFICIAL VIDEO),https://www.youtube.com/watch?v=MeENTqsRHhk
Nelly - Hey Porsche (Official Video),https://www.youtube.com/watch?v=Fh1ZFNoREjg
Kelly Clarkson - People Like Us (Official Video),https://www.youtube.com/watch?v=yWbMz_aBlMU
Taylor Swift - Everything Has Changed ft. Ed Sheeran,https://www.youtube.com/watch?v=w1oM3kQpXRo
"Jessie J - WILD ft. Big Sean, Dizzee Rascal (Official Video)",https://www.youtube.com/watch?v=jrNLsC_Y9Oo
Bridgit Mendler - Hurricane (Official Video),https://www.youtube.com/watch?v=t-njAuS7eTQ
Lady Gaga - Telephone ft. Beyoncé (Official Music Video),https://www.youtube.com/watch?v=EVBsypHzF3U
Hozier - Take Me To Church (Official Video),https://www.youtube.com/watch?v=PVjiKRfKpPI
Kelly Clarkson - Behind These Hazel Eyes (Official Music Video),https://www.youtube.com/watch?v=yipoOY56MbM
Lily Allen | Not Fair (Official Audio),https://www.youtube.com/watch?v=Xfv52SEgCNA
La Roux - Bulletproof (Official Video),https://www.youtube.com/watch?v=Kk8eJh4i8Lo
T.I. - Dead & Gone ft. Justin Timberlake [Official Video],https://www.youtube.com/watch?v=6mEx9FtuN0k
"Jay Sean - Do You Remember ft. Sean Paul, Lil Jon",https://www.youtube.com/watch?v=a81eP2E8MEQ
Jay Sean - Down ft. Lil Wayne (Official Music Video),https://www.youtube.com/watch?v=oUbpGmR1-QM
Cheryl Cole - Fight For This Love (Official Video),https://www.youtube.com/watch?v=4umc87T5UMs
Cobra Starship: Good Girls Go Bad ft. Leighton Meester [OFFICIAL VIDEO],https://www.youtube.com/watch?v=Ix5z1bRz4Sc
Beyoncé - Halo,https://www.youtube.com/watch?v=bnVUHWCynig
Kelly Clarkson - My Life Would Suck Without You,https://www.youtube.com/watch?v=cRM70Jw7F4M
Akon - Right Now (Na Na Na) (Official Video),https://www.youtube.com/watch?v=vIaH35-MLsk
Flo Rida - Right Round (feat. Ke$ha) [US Version] (Official Video),https://www.youtube.com/watch?v=CcCw1ggftuQ
The Pussycat Dolls - I Hate This Part (Official Music Video),https://www.youtube.com/watch?v=S97MaG3kOMY
Katy Perry - Hot N Cold (Official),https://www.youtube.com/watch?v=kTHNpusq654
MIKA - Happy Ending (Long Version),https://www.youtube.com/watch?v=oFkSMHle8-M
twenty one pilots: Stressed Out [OFFICIAL VIDEO],https://www.youtube.com/watch?v=pXRviuL6vMY
Felix Jaehn - Ain't Nobody (Loves Me Better) (Official Video) ft. Jasmine Thompson,https://www.youtube.com/watch?v=5j1RCys4R0g
Gorgon City - Saving My Life ft. ROMANS (Official Video),https://www.youtube.com/watch?v=xuoexDtiqxs
Alan Walker - Faded,https://www.youtube.com/watch?v=60ItHLz5WEA
The Chainsmokers - Don't Let Me Down (Audio) ft. Daya,https://www.youtube.com/watch?v=qMH0Xglh7GA
Alesso - Heroes (we could be) ft. Tove Lo,https://www.youtube.com/watch?v=a7SouU3ECpU
"David Guetta - Hey Mama (Official Video) ft Nicki Minaj, Bebe Rexha & Afrojack",https://www.youtube.com/watch?v=uO59tfQ2TbA
James Bay ~ Hold back the river lyrics,https://www.youtube.com/watch?v=gfZBJD8zYOo
Carly Rae Jepsen - I Really Like You,https://www.youtube.com/watch?v=qV5lzRHrGeg
Calvin Harris - Outside (Official Video) ft. Ellie Goulding,https://www.youtube.com/watch?v=J9NQFACZYEU
Jüri Pootsmann - Play (Audio),https://www.youtube.com/watch?v=fUq8TAweZnw
Cartoon - Immortality (feat. Kristel Aaslaid) [NCS Release],https://www.youtube.com/watch?v=a--V2nZBtXM
Grete Paia - Stories Untold (Lyric video/laulusõnadega) #eestilaul2016,https://www.youtube.com/watch?v=b69Ij9PWDPM
Of Monsters And Men - Little Talks (Official Video),https://www.youtube.com/watch?v=ghb6eDopW8I
Dimitri Vegas & Like Mike vs W&W - Arcade (Official Video),https://www.youtube.com/watch?v=juk-DPtSY4M
Axwell Λ Ingrosso - On my way (feat. Salem Al Fakir),https://www.youtube.com/watch?v=u3hVNNmb-Gc
Avicii vs. Conrad Sewell - Taste The Feeling,https://www.youtube.com/watch?v=F82W3tKtr8c
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,https://www.youtube.com/watch?v=5GL9JoH4Sws
David Guetta - Bang My Head (Official Video) feat Sia & Fetty Wap,https://www.youtube.com/watch?v=qqjVwAg5fK4
Martin Garrix - Now That I've Found You (feat. John & Michel) [Official Video],https://www.youtube.com/watch?v=xuSxRuk_07Y
ZAYN - PILLOWTALK (Official Music Video),https://www.youtube.com/watch?v=C_3d6GntKbk
Kungs vs Cookin’ on 3 Burners - This Girl (Official Music Video),https://www.youtube.com/watch?v=2Y6Nne8RvaA
Robin Schulz - Sugar (feat. Francesco Yates) (OFFICIAL MUSIC VIDEO),https://www.youtube.com/watch?v=bvC_0foemLY
The Glitch Mob - We Can Make The World Stop,https://www.youtube.com/watch?v=H-k_Eg7zXuc
Epp Kõiv - Linn On Minu (Demie Remix),https://www.youtube.com/watch?v=uskfsS9PATw
Lindsey Stirling + Otto Knows + Alex Aris - Dying For You (Official Video),https://www.youtube.com/watch?v=8jrN6Kz2XbU
Calvin Harris - This Is What You Came For (Audio Clip) ft. Rihanna,https://www.youtube.com/watch?v=Ybo4QvKVHoE
KSHMR & Marnik - Bazaar (Official Sunburn Goa 2015 Anthem) [Official Music Video],https://www.youtube.com/watch?v=KlJAiwwGHMg
James Blunt - Goodbye My Lover (Official Music Video),https://www.youtube.com/watch?v=wVyggTKDcOE
Guru Josh Project - Infinity 2008,https://www.youtube.com/watch?v=8rjpDYP9RBk
Alan Walker - Sing Me To Sleep,https://www.youtube.com/watch?v=2i2khp_npdE
Rihanna - Don't Stop The Music,https://www.youtube.com/watch?v=yd8jh9QYfEs
Kate Ryan - Ella Elle L'a (Official Video 2008),https://www.youtube.com/watch?v=Oqd9lzMP1V8
Eric Prydz - Pjanoo,https://www.youtube.com/watch?v=llfNRGQ7Tlg
Wheatus - Teenage Dirtbag,https://www.youtube.com/watch?v=FC3y9llDXuM
Katy Perry - California Gurls (Official Music Video) ft. Snoop Dogg,https://www.youtube.com/watch?v=F57P9C4SAW4
Katy Perry - Unconditionally (Official),https://www.youtube.com/watch?v=XjwZAa2EjKA
Taylor Swift - We Are Never Ever Getting Back Together,https://www.youtube.com/watch?v=WA4iX5D9Z64
Fun.: We Are Young ft. Janelle Monáe [OFFICIAL VIDEO],https://www.youtube.com/watch?v=Sv6dMFF_yts
Ke$ha - TiK ToK (Official HD Video),https://www.youtube.com/watch?v=iP6XpLQM2Cs
Lady Gaga - Just Dance ft. Colby O'Donis (Official Music Video) ft. Colby O'Donis,https://www.youtube.com/watch?v=2Abk1jAONjw
Rihanna - Umbrella (Orange Version) (Official Music Video) ft. JAY-Z,https://www.youtube.com/watch?v=CvBfHwUxHIk
Fergie - Big Girls Don't Cry (Personal) (Official Music Video),https://www.youtube.com/watch?v=agrXgrAgQ0U
Daniel Powter - Bad Day (Official Music Video) [HD],https://www.youtube.com/watch?v=gH476CxJxfg
"Shakira - Whenever, Wherever (Official HD Video)",https://www.youtube.com/watch?v=weRHyjj34ZE
Numb [Official Music Video] - Linkin Park,https://www.youtube.com/watch?v=kXYiU_JCYtU
The All-American Rejects - Gives You Hell (Official Music Video),https://www.youtube.com/watch?v=uxUATkpMQ8A
Evanescence - Bring Me To Life (Official Music Video),https://www.youtube.com/watch?v=3YxaaGgTQYM
Snow Patrol - Chasing Cars (Official Video),https://www.youtube.com/watch?v=GemKqzILV4w
Eminem - Berzerk (Official Music Video) (Explicit),https://www.youtube.com/watch?v=ab9176Srb5Y
Alex Mattson - Forget You (Cover Art),https://www.youtube.com/watch?v=DJP6nRU6Fzc
David Guetta - What I Did For Love (Lyric Video) ft Emeli Sandé,https://www.youtube.com/watch?v=9fL5iWgWwno
Ellie Goulding - Something In The Way You Move (Official Live Video),https://www.youtube.com/watch?v=hOT2XC9nmSU
"Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer",https://www.youtube.com/watch?v=EPo5wWmKEaI
Mike Mago & Dragonette - Outlines (Official Music Video),https://www.youtube.com/watch?v=03O2yKUgrKw
Joe Stone & Ferreck Dawn - Man Enough (Official Music Video),https://www.youtube.com/watch?v=GzFCoBY_1a4
Sub Focus - Endorphins ft. Alex Clare,https://www.youtube.com/watch?v=Y3CYKXBEtf0
Jess Glynne - Right Here [Official Video],https://www.youtube.com/watch?v=SSrCaX8ttuw
Jonas Blue - Perfect Strangers ft. JP Cooper (Official Video),https://www.youtube.com/watch?v=Ey_hgKCCYU4
Selena Gomez - Same Old Love,https://www.youtube.com/watch?v=9h30Bx4Klxg
Bakermat - One Day (Vandaag) (Videoclip),https://www.youtube.com/watch?v=6BV37Dcxj9s
The Weeknd - The Hills (Official Video),https://www.youtube.com/watch?v=yzTuBuRdAyA
Example - 'Changed The Way You Kiss Me' (Official Video),https://www.youtube.com/watch?v=CLXt3yh2g0s
Example - 'Kickstarts' (Official Video),https://www.youtube.com/watch?v=T9yGcKlYAiw
Avicii - Wake Me Up (Official Video),https://www.youtube.com/watch?v=IcrbM1l_BoI
Calvin Harris - I Need Your Love (Official Video) ft. Ellie Goulding,https://www.youtube.com/watch?v=AtKZKl7Bgu0
MAGIC! - Rude (Official Video),https://www.youtube.com/watch?v=PIh2xe4jnpk
Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,https://www.youtube.com/watch?v=RgKAFK5djSk
Taylor Swift - Blank Space,https://www.youtube.com/watch?v=e-ORhEE9VVg
Katy Perry - Roar (Official),https://www.youtube.com/watch?v=CevxZvSJLk8
Katy Perry - Dark Horse (Official) ft. Juicy J,https://www.youtube.com/watch?v=0KSOMA3QBU0
DJ Snake ft. Bipolar Sunshine - Middle [Exclusive],https://www.youtube.com/watch?v=GAkPnIDwTUk
Sia - Chandelier (Official Video),https://www.youtube.com/watch?v=2vjPBrBU-TM
Imagine Dragons - Demons (Official Video),https://www.youtube.com/watch?v=mWRsgZuwf_8
Sia - Elastic Heart feat. Shia LaBeouf & Maddie Ziegler (Official Video),https://www.youtube.com/watch?v=KWZGAExj-es
W&W - How Many (Extended Mix),https://www.youtube.com/watch?v=QllVOUxorbQ
"Liis Lemsalu - ""Sinu ees""",https://www.youtube.com/watch?v=tQbgyQZri_0
Axwell Λ Ingrosso - Thinking About You (Official Video),https://www.youtube.com/watch?v=nw_YLrre4fU
Laura - 94/95   (Lyric video/laulusõnadega),https://www.youtube.com/watch?v=ZTfWpQPlzEY
Alesso - I Wanna Know ft. Nico & Vinz,https://www.youtube.com/watch?v=TnSfwONWlk8
Shaun Frank & KSHMR - Heaven (feat. Delaney Jane) [Official Lyric Video],https://www.youtube.com/watch?v=GOuHbx7krCk
♛♛♛ Imany – Don't be so shy (Filatov & Karas Remix) ♛♛♛,https://www.youtube.com/watch?v=NYhxaZXXwsg
Katy Perry - Rise (Official),https://www.youtube.com/watch?v=hdw1uKiTI5c
Jessie J - Price Tag ft. B.o.B,https://www.youtube.com/watch?v=qMxX-QOV9tI
Private video,https://www.youtube.com/watch?v=qQGTge3KRC0
Tanel Padar & The Sun - Lootusetus,https://www.youtube.com/watch?v=kp8DJocsYx8
TANEL PADAR & THE SUN - VÕTA AEGA,https://www.youtube.com/watch?v=TCGFnmVvRCQ
Christina Aguilera - Fighter (VIDEO),https://www.youtube.com/watch?v=PstrAfoMKlc
Pitbull - Feel This Moment (Official Video) ft. Christina Aguilera,https://www.youtube.com/watch?v=5jlI4uzZGjU
Lady Gaga ft. Christina Aguilera - Do What U Want,https://www.youtube.com/watch?v=wAeV90a5l-E
Lady Gaga - Bad Romance (Official Music Video),https://www.youtube.com/watch?v=qrO4YZeyl0I
