David Guetta Feat. Kid Cudi - Memories (Official Video),https://www.youtube.com/watch?v=NUVCQXMUVnI,True
KSHMR and BASSJACKERS ft SIRAH - Memories (Official Music Video),https://www.youtube.com/watch?v=LzVGvfBLEq0,True
Sigma ft. Labrinth - Higher (Official Video),https://www.youtube.com/watch?v=Xv2SCjuuGt8,True
AWOLNATION - Sail (Official Music Video),https://www.youtube.com/watch?v=tgIqecROs5M,True
Martin Garrix feat. Usher - Don't Look Down (Lyric Video),https://www.youtube.com/watch?v=HQfgW83kY0E,True
Taylor Swift - Shake It Off,https://www.youtube.com/watch?v=nfWlot6h_JM,True
"Young, Wild & Free Lyrics - Wiz Khalifa feat. Snoop Dogg",https://www.youtube.com/watch?v=XjpuU1Yk5Z8,True
"Skrillex & Damian ""Jr. Gong"" Marley - Make It Bun Dem [OFFICIAL VIDEO]",https://www.youtube.com/watch?v=BGpzGu9Yp6Y,True
Michael Woods feat. Lauren Dyson - In Your Arms (Official Lyric Video),https://www.youtube.com/watch?v=kMBom2I7eJ8,True
1-2,1-2,1-2
Alex Metric (feat. Stefan Storm) - Heart Weighs A Ton (Official Video),https://www.youtube.com/watch?v=quTz2FGWzrE,True
Pumped Up Kicks Dubstep - Amazing Dubstep Robot Dance - 1080p HD,https://www.youtube.com/watch?v=sM7qFp_xdeE,True
Sam Feldt - Show Me Love (EDX's Indian Summer Remix) [Official Video],https://www.youtube.com/watch?v=ZTEHNRGqcxA,True
Wilkinson - Breathe ft. Shannon Saunders,https://www.youtube.com/watch?v=8wmnuZHzUeo,True
Wilkinson - Dirty Love ft. Talay Riley,https://www.youtube.com/watch?v=rKUbBcEz3XQ,True
Wilkinson - Half Light ft. Tom Cane,https://www.youtube.com/watch?v=zrX5zrPoZoM,True
Wilkinson - Afterglow,https://www.youtube.com/watch?v=I9QGpHScGug,True
Ellie Goulding - On My Mind (Official Video),https://www.youtube.com/watch?v=H202k7KfZL0,True
IIRIS - Weirdo,https://www.youtube.com/watch?v=MhvrJe9vSsQ,True
"Sandra Lyng - ""Play My Drum"" - (Official musicvideo)",https://www.youtube.com/watch?v=zvfVPNYdlPg,True
ItaloBrothers - Welcome To The Dancefloor (Official Video HD),https://www.youtube.com/watch?v=3ITQf6Ve7Nc,True
Sander van Doorn & MOTi - Lost (Official Music Video),https://www.youtube.com/watch?v=GMI1hgN2lGk,True
"Fatboy Slim, Riva Starr & Beardyman - Eat Sleep Rave Repeat (Calvin Harris Remix) [Official Video]",https://www.youtube.com/watch?v=NIcW36J-h7Q,True
Sigala - Sweet Lovin' ft. Bryn Christopher (Official Video),https://www.youtube.com/watch?v=qj5zT4t7S6c,True
Imogen Heap - Hide And Seek (Official Video),https://www.youtube.com/watch?v=UYIAfiVGluk,True
Kwabs - Walk (Official Video),https://www.youtube.com/watch?v=TW9uj83Vq-0,True
Calvin Harris & Disciples - How Deep Is Your Love,https://www.youtube.com/watch?v=EgqUJOudrcM,True
Duke Dumont - Ocean Drive (Official Music Video),https://www.youtube.com/watch?v=KDxJlW6cxRk,True
Cartoon - On & On (feat. Daniel Levi) [NCS Release],https://www.youtube.com/watch?v=K4DyBUG242c,True
Adventure Club - Do I See Color,https://www.youtube.com/watch?v=E7BZwEgTOIM,True
Timmy Trumpet - Freaks (Original),https://www.youtube.com/watch?v=2GLe6hEC0zg,True
Jason Derulo - In My Head [Official Music Video],https://www.youtube.com/watch?v=UyG1FG3H6rY,True
The Weeknd - Can't Feel My Face (Official Video),https://www.youtube.com/watch?v=KEI4qSrkPAs,True
David Guetta & Showtek - Bad ft.Vassy (Lyrics Video),https://www.youtube.com/watch?v=oC-GflRB0y4,True
Iggy Azalea - Black Widow ft. Rita Ora (Official Music Video),https://www.youtube.com/watch?v=u3u22OYqFGo,True
Clean Bandit - Rather Be ft. Jess Glynne [Official Video],https://www.youtube.com/watch?v=m-M1AtrxztU,True
Jason Derulo - Whatcha Say [Official Music Video],https://www.youtube.com/watch?v=pBI3lc18k8Q,True
Taio Cruz - Break Your Heart (Official Video) ft. Ludacris,https://www.youtube.com/watch?v=y_SI2EDM6Lo,True
B.o.B - Airplanes (feat. Hayley Williams of Paramore) [Official Video],https://www.youtube.com/watch?v=kn6-c223DUU,True
Nelly - Just A Dream (Official Music Video),https://www.youtube.com/watch?v=N6O2ncUKvlg,True
Usher - DJ Got Us Fallin' In Love (Official Music Video) ft. Pitbull,https://www.youtube.com/watch?v=C-dvTjK_07c,True
Eminem - Not Afraid (Official Video),https://www.youtube.com/watch?v=j5-yKhDd64s,True
Flo Rida - Club Can't Handle Me ft. David Guetta [Official Music Video] - Step Up 3D,https://www.youtube.com/watch?v=SgM3r8xKfGE,True
Rihanna - Rude Boy (Official Music Video),https://www.youtube.com/watch?v=e82VE8UtW8A,True
Replay [Official Music Video] - Iyaz,https://www.youtube.com/watch?v=ZoG5jJ3E8rg,True
Timbaland - If We Ever Meet Again ft. Katy Perry (Official Music Video),https://www.youtube.com/watch?v=KDKva-s_khY,True
Tinie Tempah - Written In The Stars ft. Eric Turner,https://www.youtube.com/watch?v=YgFyi74DVjc,True
Gym Class Heroes: Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO],https://www.youtube.com/watch?v=T3E9Wjbq44E,True
Flo Rida - Wild Ones ft. Sia [Official Video],https://www.youtube.com/watch?v=bpOR_HuHRNs,True
Timbaland - Carry Out (Official Music Video) ft. Justin Timberlake,https://www.youtube.com/watch?v=NRdHsuuXxfk,True
Eminem - No Love (Explicit Version) ft. Lil Wayne,https://www.youtube.com/watch?v=KV2ssT8lzj8,True
2-3,2-3,2-3
OneRepublic - All The Right Moves (Official Music Video),https://www.youtube.com/watch?v=qrOeGCJdZe4,True
The Script - Hall of Fame (Official Video) ft. will.i.am,https://www.youtube.com/watch?v=mk48xRzuNvA,True
Zedd - Stay The Night ft. Hayley Williams of Paramore (Acoustic from iTunes Session),https://www.youtube.com/watch?v=niBXg0MWhVo,True
"Faul, Wad Ad, Pnau - Changes (Videoclip)",https://www.youtube.com/watch?v=Cj25UpcBDt0,True
Demi Lovato - Neon Lights (Official Video),https://www.youtube.com/watch?v=v9uDwppN5-w,True
Klingande - Jubel (Official Video HD),https://www.youtube.com/watch?v=b6vSf0cA9qY,True
Olly Murs - Dear Darlin',https://www.youtube.com/watch?v=m20BTdy9FGI,True
Echosmith - Cool Kids (Gazzo & Two Friends Remix),https://www.youtube.com/watch?v=DwyABA9OiHY,True
Drake - Hotline Bling,https://www.youtube.com/watch?v=uxpDa-c-4Mc,True
Taylor Swift - Wildest Dreams,https://www.youtube.com/watch?v=IdneKLhsWOQ,True
Ariana Grande - Break Free ft. Zedd,https://www.youtube.com/watch?v=L8eRzOYhLuw,True
Eminem - Love The Way You Lie ft. Rihanna,https://www.youtube.com/watch?v=uelHwf8o7_U,True
Taylor Swift - Style,https://www.youtube.com/watch?v=-CmadmM5cOk,True
Katy Perry - Wide Awake (Official Video),https://www.youtube.com/watch?v=k0BWlvnBmIE,True
John Newman - Love Me Again,https://www.youtube.com/watch?v=CfihYWRWRTQ,True
Katy Perry - I Kissed A Girl (Official),https://www.youtube.com/watch?v=tAp9BKosZXs,True
Rudimental - Feel The Love (ft. John Newman) [Official Video],https://www.youtube.com/watch?v=oABEGc8Dus0,True
Rudimental - Not Giving In (ft. John Newman & Alex Clare) [Official Video],https://www.youtube.com/watch?v=J9-Lwpgfd1E,True
Rudimental - Waiting All Night ft. Ella Eyre Lyrics,https://www.youtube.com/watch?v=0CGklDgkfpM,True
Zwette feat. Molly - Rush (Lyric Video) [OUT NOW],https://www.youtube.com/watch?v=DrmgxRvcCGY,True
Kraddy - Android Porn  **ORIGINAL**,https://www.youtube.com/watch?v=jr3XJr4FCYk,True
Laura - Supersonic  (Lyric video/ laulusõnadega)       #eestilaul2016,https://www.youtube.com/watch?v=Zrdcfwa0Ou4,True
Tonight I'm Getting Over You (Radio Edit) By Carly Rae Jepsen,https://www.youtube.com/watch?v=p9v-01ZlUSs,True
Imagine Dragons - Radioactive,https://www.youtube.com/watch?v=Thbsg9i2mZ0,True
Lana Del Rey - Summertime Sadness (Cedric Gervais Remix) [2013 Radio Edit],https://www.youtube.com/watch?v=wlw-9R80U5E,True
Miley Cyrus - Who Owns My Heart (Official Video),https://www.youtube.com/watch?v=iVbQxC2c3-8,True
Adam Lambert - If I Had You (Official Video),https://www.youtube.com/watch?v=wmXQFwlD7vk,True
The Saturdays - Higher (Official Video),https://www.youtube.com/watch?v=eEnz3r2F-Bw,True
Tiësto - Wasted ft. Matthew Koma (Official Music Video),https://www.youtube.com/watch?v=AmEIemQfk34,True
David Guetta - Dangerous (Official video - radio edit) ft Sam Martin,https://www.youtube.com/watch?v=-0A9CzPNVhs,True
Sigma ft Paloma Faith - Changing (Official Video),https://www.youtube.com/watch?v=oAeotgCHL3E,True
Sigma ft. Ella Henderson - Glitterball (Official Video),https://www.youtube.com/watch?v=DQF5aHVOW5s,True
Jonas Blue ft. Dakota - Fast Car (Official Audio),https://www.youtube.com/watch?v=GjnadPBMJGs,True
Sia - Cheap Thrills (Audio),https://www.youtube.com/watch?v=J1b22l1kFKY,True
Dj Mangoo  -  eurodancer,https://www.youtube.com/watch?v=03dJHrLdVl0,True
Taio Cruz - Hangover (Official Video) ft. Flo Rida,https://www.youtube.com/watch?v=dLhFDYQHDQY,True
Lady Antebellum - Need You Now,https://www.youtube.com/watch?v=eM213aMKTHg,True
Selena Gomez & The Scene - Love You Like A Love Song,https://www.youtube.com/watch?v=EgT_us6AsDg,True
ALEXANDRA STAN - Mr. Saxobeat,https://www.youtube.com/watch?v=sS76eS34Y0c,True
Taio Cruz - Higher (Official UK Version) ft. Kylie Minogue,https://www.youtube.com/watch?v=KRBS5WZMdik,True
Marlon Roudette - When The Beat Drops Out,https://www.youtube.com/watch?v=BLRgaU9uUnA,True
Röyksopp & Robyn - Do It Again (Lyric Video),https://www.youtube.com/watch?v=DCbDVSwr_E4,True
Ed Sheeran - Don't [Official Audio],https://www.youtube.com/watch?v=3TqGEbROFd4,True
3-4,3-4,3-4
Calvin Harris - Blame (Audio) ft. John Newman,https://www.youtube.com/watch?v=HJb0VYVtaNc,True
Clean Bandit & Jess Glynne - Real Love [Official Video],https://www.youtube.com/watch?v=qdo_-U4PEsk,True
Lost Kings - You feat. Katelyn Tarver,https://www.youtube.com/watch?v=UNdcAtZhjik,True
Lukas Graham - 7 Years [Official Music Video],https://www.youtube.com/watch?v=LHCob76kigA,True
Green Day - Boulevard Of Broken Dreams [Official Music Video],https://www.youtube.com/watch?v=Soa3gO7tL-c,True
R.I.O. feat. Nicco - Party Shaker (Official Video HD),https://www.youtube.com/watch?v=8sPj0Ic8KQ8,True
Britney Spears - Gimme More (Official HD Video),https://www.youtube.com/watch?v=elueA2rofoo,True
Timbaland - Apologize ft. OneRepublic,https://www.youtube.com/watch?v=ZSM3w1v-A_Y,True
Nickelback - How You Remind Me,https://www.youtube.com/watch?v=1cQh1ccqu8M,True
Nickelback - Someday,https://www.youtube.com/watch?v=-VMFdpdDYYA,True
Nickelback - Gotta Be Somebody [OFFICIAL VIDEO],https://www.youtube.com/watch?v=Q0VRj2uw9L0,True
P!nk - Funhouse (Official Video),https://www.youtube.com/watch?v=Jdjtqu3XK4U,True
Inna - Hot (Official Video HD),https://www.youtube.com/watch?v=Vh_3zdmaHbk,True
Milow - Ayo Technology (Official Music Video),https://www.youtube.com/watch?v=DE9IchvpOPk,True
Britney Spears - 3 (Official HD Video),https://www.youtube.com/watch?v=oTs6oQx1WJY,True
Sam Smith - Money On My Mind (Official Video),https://www.youtube.com/watch?v=K0G9T5Bnjlc,True
Zara Larsson - Lush Life,https://www.youtube.com/watch?v=tD4HCZe-tew,True
Charlie Puth - Marvin Gaye ft. Meghan Trainor [Official Video],https://www.youtube.com/watch?v=igNVdlXhKcI,True
Lady Gaga - Poker Face (Official Music Video),https://www.youtube.com/watch?v=bESGLojNYSo,True
T.I. - Live Your Life ft. Rihanna [Official Video],https://www.youtube.com/watch?v=koVHN6eO4Xg,True
P!nk - So What (Official Video),https://www.youtube.com/watch?v=FJfFZqTlWrQ,True
Taylor Swift - 22,https://www.youtube.com/watch?v=AgFeZr5ptV8,True
Miley Cyrus - Party In The U.S.A. (Official Video),https://www.youtube.com/watch?v=M11SvDtPBhA,True
Demi Lovato - Made in the USA (Official Lyric Video),https://www.youtube.com/watch?v=HcL31nYtHxA,True
"David Guetta - Play Hard ft. Ne-Yo, Akon (Official Video)",https://www.youtube.com/watch?v=5dbEhBKGOtY,True
Kelly Clarkson - Catch My Breath (Official Video_,https://www.youtube.com/watch?v=HEValZuFYRU,True
"A Great Big World, Christina Aguilera - Say Something",https://www.youtube.com/watch?v=-2U0Ivkn2Ds,True
Avril Lavigne - Here's to Never Growing Up,https://www.youtube.com/watch?v=sXd2WxoOP5g,True
SCOOTER - 4 am (OFFICIAL VIDEO),https://www.youtube.com/watch?v=MeENTqsRHhk,True
Nelly - Hey Porsche (Official Video),https://www.youtube.com/watch?v=Fh1ZFNoREjg,True
Kelly Clarkson - People Like Us (Official Video),https://www.youtube.com/watch?v=yWbMz_aBlMU,True
Taylor Swift - Everything Has Changed ft. Ed Sheeran,https://www.youtube.com/watch?v=w1oM3kQpXRo,True
"Jessie J - WILD ft. Big Sean, Dizzee Rascal (Official Video)",https://www.youtube.com/watch?v=jrNLsC_Y9Oo,True
Bridgit Mendler - Hurricane (Official Video),https://www.youtube.com/watch?v=t-njAuS7eTQ,True
Lady Gaga - Telephone ft. Beyoncé (Official Music Video),https://www.youtube.com/watch?v=EVBsypHzF3U,True
Hozier - Take Me To Church (Official Video),https://www.youtube.com/watch?v=PVjiKRfKpPI,True
Kelly Clarkson - Behind These Hazel Eyes (Official Music Video),https://www.youtube.com/watch?v=yipoOY56MbM,True
Lily Allen | Not Fair (Official Audio),https://www.youtube.com/watch?v=Xfv52SEgCNA,True
La Roux - Bulletproof (Official Video),https://www.youtube.com/watch?v=Kk8eJh4i8Lo,True
T.I. - Dead & Gone ft. Justin Timberlake [Official Video],https://www.youtube.com/watch?v=6mEx9FtuN0k,True
"Jay Sean - Do You Remember ft. Sean Paul, Lil Jon",https://www.youtube.com/watch?v=a81eP2E8MEQ,True
Jay Sean - Down ft. Lil Wayne (Official Music Video),https://www.youtube.com/watch?v=oUbpGmR1-QM,True
Cheryl Cole - Fight For This Love (Official Video),https://www.youtube.com/watch?v=4umc87T5UMs,True
Cobra Starship: Good Girls Go Bad ft. Leighton Meester [OFFICIAL VIDEO],https://www.youtube.com/watch?v=Ix5z1bRz4Sc,True
4-5,4-5,4-5
Beyoncé - Halo,https://www.youtube.com/watch?v=bnVUHWCynig,True
Kelly Clarkson - My Life Would Suck Without You,https://www.youtube.com/watch?v=cRM70Jw7F4M,True
Akon - Right Now (Na Na Na) (Official Video),https://www.youtube.com/watch?v=vIaH35-MLsk,True
Flo Rida - Right Round (feat. Ke$ha) [US Version] (Official Video),https://www.youtube.com/watch?v=CcCw1ggftuQ,True
The Pussycat Dolls - I Hate This Part (Official Music Video),https://www.youtube.com/watch?v=S97MaG3kOMY,True
Katy Perry - Hot N Cold (Official),https://www.youtube.com/watch?v=kTHNpusq654,True
MIKA - Happy Ending (Long Version),https://www.youtube.com/watch?v=oFkSMHle8-M,True
twenty one pilots: Stressed Out [OFFICIAL VIDEO],https://www.youtube.com/watch?v=pXRviuL6vMY,True
Felix Jaehn - Ain't Nobody (Loves Me Better) (Official Video) ft. Jasmine Thompson,https://www.youtube.com/watch?v=5j1RCys4R0g,True
Gorgon City - Saving My Life ft. ROMANS (Official Video),https://www.youtube.com/watch?v=xuoexDtiqxs,True
Alan Walker - Faded,https://www.youtube.com/watch?v=60ItHLz5WEA,True
The Chainsmokers - Don't Let Me Down (Audio) ft. Daya,https://www.youtube.com/watch?v=qMH0Xglh7GA,True
Alesso - Heroes (we could be) ft. Tove Lo,https://www.youtube.com/watch?v=a7SouU3ECpU,True
"David Guetta - Hey Mama (Official Video) ft Nicki Minaj, Bebe Rexha & Afrojack",https://www.youtube.com/watch?v=uO59tfQ2TbA,True
James Bay ~ Hold back the river lyrics,https://www.youtube.com/watch?v=gfZBJD8zYOo,True
Carly Rae Jepsen - I Really Like You,https://www.youtube.com/watch?v=qV5lzRHrGeg,True
Calvin Harris - Outside (Official Video) ft. Ellie Goulding,https://www.youtube.com/watch?v=J9NQFACZYEU,True
Jüri Pootsmann - Play (Audio),https://www.youtube.com/watch?v=fUq8TAweZnw,True
Cartoon - Immortality (feat. Kristel Aaslaid) [NCS Release],https://www.youtube.com/watch?v=a--V2nZBtXM,True
Grete Paia - Stories Untold (Lyric video/laulusõnadega) #eestilaul2016,https://www.youtube.com/watch?v=b69Ij9PWDPM,True
Of Monsters And Men - Little Talks (Official Video),https://www.youtube.com/watch?v=ghb6eDopW8I,True
Dimitri Vegas & Like Mike vs W&W - Arcade (Official Video),https://www.youtube.com/watch?v=juk-DPtSY4M,True
Axwell Λ Ingrosso - On my way (feat. Salem Al Fakir),https://www.youtube.com/watch?v=u3hVNNmb-Gc,True
Avicii vs. Conrad Sewell - Taste The Feeling,https://www.youtube.com/watch?v=F82W3tKtr8c,True
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,https://www.youtube.com/watch?v=5GL9JoH4Sws,True
David Guetta - Bang My Head (Official Video) feat Sia & Fetty Wap,https://www.youtube.com/watch?v=qqjVwAg5fK4,True
Martin Garrix - Now That I've Found You (feat. John & Michel) [Official Video],https://www.youtube.com/watch?v=xuSxRuk_07Y,True
ZAYN - PILLOWTALK (Official Music Video),https://www.youtube.com/watch?v=C_3d6GntKbk,True
Kungs vs Cookin’ on 3 Burners - This Girl (Official Music Video),https://www.youtube.com/watch?v=2Y6Nne8RvaA,True
Robin Schulz - Sugar (feat. Francesco Yates) (OFFICIAL MUSIC VIDEO),https://www.youtube.com/watch?v=bvC_0foemLY,True
The Glitch Mob - We Can Make The World Stop,https://www.youtube.com/watch?v=H-k_Eg7zXuc,True
Epp Kõiv - Linn On Minu (Demie Remix),https://www.youtube.com/watch?v=uskfsS9PATw,True
Lindsey Stirling + Otto Knows + Alex Aris - Dying For You (Official Video),https://www.youtube.com/watch?v=8jrN6Kz2XbU,True
Calvin Harris - This Is What You Came For (Audio Clip) ft. Rihanna,https://www.youtube.com/watch?v=Ybo4QvKVHoE,True
KSHMR & Marnik - Bazaar (Official Sunburn Goa 2015 Anthem) [Official Music Video],https://www.youtube.com/watch?v=KlJAiwwGHMg,True
James Blunt - Goodbye My Lover (Official Music Video),https://www.youtube.com/watch?v=wVyggTKDcOE,True
Guru Josh Project - Infinity 2008,https://www.youtube.com/watch?v=8rjpDYP9RBk,True
Alan Walker - Sing Me To Sleep,https://www.youtube.com/watch?v=2i2khp_npdE,True
Rihanna - Don't Stop The Music,https://www.youtube.com/watch?v=yd8jh9QYfEs,True
Kate Ryan - Ella Elle L'a (Official Video 2008),https://www.youtube.com/watch?v=Oqd9lzMP1V8,True
Eric Prydz - Pjanoo,https://www.youtube.com/watch?v=llfNRGQ7Tlg,True
Wheatus - Teenage Dirtbag,https://www.youtube.com/watch?v=FC3y9llDXuM,True
Katy Perry - California Gurls (Official Music Video) ft. Snoop Dogg,https://www.youtube.com/watch?v=F57P9C4SAW4,True
5-6,5-6,5-6
Katy Perry - Unconditionally (Official),https://www.youtube.com/watch?v=XjwZAa2EjKA,True
Taylor Swift - We Are Never Ever Getting Back Together,https://www.youtube.com/watch?v=WA4iX5D9Z64,True
Fun.: We Are Young ft. Janelle Monáe [OFFICIAL VIDEO],https://www.youtube.com/watch?v=Sv6dMFF_yts,True
Ke$ha - TiK ToK (Official HD Video),https://www.youtube.com/watch?v=iP6XpLQM2Cs,True
Lady Gaga - Just Dance ft. Colby O'Donis (Official Music Video) ft. Colby O'Donis,https://www.youtube.com/watch?v=2Abk1jAONjw,True
Rihanna - Umbrella (Orange Version) (Official Music Video) ft. JAY-Z,https://www.youtube.com/watch?v=CvBfHwUxHIk,True
Fergie - Big Girls Don't Cry (Personal) (Official Music Video),https://www.youtube.com/watch?v=agrXgrAgQ0U,True
Daniel Powter - Bad Day (Official Music Video) [HD],https://www.youtube.com/watch?v=gH476CxJxfg,True
"Shakira - Whenever, Wherever (Official HD Video)",https://www.youtube.com/watch?v=weRHyjj34ZE,True
Numb [Official Music Video] - Linkin Park,https://www.youtube.com/watch?v=kXYiU_JCYtU,True
The All-American Rejects - Gives You Hell (Official Music Video),https://www.youtube.com/watch?v=uxUATkpMQ8A,True
Evanescence - Bring Me To Life (Official Music Video),https://www.youtube.com/watch?v=3YxaaGgTQYM,True
Snow Patrol - Chasing Cars (Official Video),https://www.youtube.com/watch?v=GemKqzILV4w,True
Eminem - Berzerk (Official Music Video) (Explicit),https://www.youtube.com/watch?v=ab9176Srb5Y,True
Alex Mattson - Forget You (Cover Art),https://www.youtube.com/watch?v=DJP6nRU6Fzc,True
David Guetta - What I Did For Love (Lyric Video) ft Emeli Sandé,https://www.youtube.com/watch?v=9fL5iWgWwno,True
Ellie Goulding - Something In The Way You Move (Official Live Video),https://www.youtube.com/watch?v=hOT2XC9nmSU,True
"Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer",https://www.youtube.com/watch?v=EPo5wWmKEaI,True
Mike Mago & Dragonette - Outlines (Official Music Video),https://www.youtube.com/watch?v=03O2yKUgrKw,True
Joe Stone & Ferreck Dawn - Man Enough (Official Music Video),https://www.youtube.com/watch?v=GzFCoBY_1a4,True
Sub Focus - Endorphins ft. Alex Clare,https://www.youtube.com/watch?v=Y3CYKXBEtf0,True
Jess Glynne - Right Here [Official Video],https://www.youtube.com/watch?v=SSrCaX8ttuw,True
Jonas Blue - Perfect Strangers ft. JP Cooper (Official Video),https://www.youtube.com/watch?v=Ey_hgKCCYU4,True
Selena Gomez - Same Old Love,https://www.youtube.com/watch?v=9h30Bx4Klxg,True
Bakermat - One Day (Vandaag) (Videoclip),https://www.youtube.com/watch?v=6BV37Dcxj9s,True
The Weeknd - The Hills (Official Video),https://www.youtube.com/watch?v=yzTuBuRdAyA,True
Example - 'Changed The Way You Kiss Me' (Official Video),https://www.youtube.com/watch?v=CLXt3yh2g0s,True
Example - 'Kickstarts' (Official Video),https://www.youtube.com/watch?v=T9yGcKlYAiw,True
Avicii - Wake Me Up (Official Video),https://www.youtube.com/watch?v=IcrbM1l_BoI,True
Calvin Harris - I Need Your Love (Official Video) ft. Ellie Goulding,https://www.youtube.com/watch?v=AtKZKl7Bgu0,True
MAGIC! - Rude (Official Video),https://www.youtube.com/watch?v=PIh2xe4jnpk,True
Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack,https://www.youtube.com/watch?v=RgKAFK5djSk,True
Taylor Swift - Blank Space,https://www.youtube.com/watch?v=e-ORhEE9VVg,True
Katy Perry - Roar (Official),https://www.youtube.com/watch?v=CevxZvSJLk8,True
Katy Perry - Dark Horse (Official) ft. Juicy J,https://www.youtube.com/watch?v=0KSOMA3QBU0,True
DJ Snake ft. Bipolar Sunshine - Middle [Exclusive],https://www.youtube.com/watch?v=GAkPnIDwTUk,True
Sia - Chandelier (Official Video),https://www.youtube.com/watch?v=2vjPBrBU-TM,True
Imagine Dragons - Demons (Official Video),https://www.youtube.com/watch?v=mWRsgZuwf_8,True
Sia - Elastic Heart feat. Shia LaBeouf & Maddie Ziegler (Official Video),https://www.youtube.com/watch?v=KWZGAExj-es,True
W&W - How Many (Extended Mix),https://www.youtube.com/watch?v=QllVOUxorbQ,True
"Liis Lemsalu - ""Sinu ees""",https://www.youtube.com/watch?v=tQbgyQZri_0,True
Axwell Λ Ingrosso - Thinking About You (Official Video),https://www.youtube.com/watch?v=nw_YLrre4fU,True
Laura - 94/95   (Lyric video/laulusõnadega),https://www.youtube.com/watch?v=ZTfWpQPlzEY,True
6-7,6-7,6-7
Alesso - I Wanna Know ft. Nico & Vinz,https://www.youtube.com/watch?v=TnSfwONWlk8,True
Shaun Frank & KSHMR - Heaven (feat. Delaney Jane) [Official Lyric Video],https://www.youtube.com/watch?v=GOuHbx7krCk,True
♛♛♛ Imany – Don't be so shy (Filatov & Karas Remix) ♛♛♛,https://www.youtube.com/watch?v=NYhxaZXXwsg,True
