Hardwaxx - Fire (Official videoclip),https://www.youtube.com/watch?v=i993_HR2s6k,Conspiracy Events & Music,2024-11-29 16:34:28,2024-11-13 17:00:06,False
Hard Driver - The End (Greed) (Official Hardstyle Clip),https://www.youtube.com/watch?v=7FhXoYDdsKU,Dirty Workz,2024-11-29 17:23:33,2024-11-29 16:13:59,False
The End,https://www.youtube.com/watch?v=NhATJP7SzgE,Deadly Guns - Topic,2024-12-01 11:37:53,2024-10-10 10:00:22,False
Bob Sinclar - World Hold On (Official HD Video),https://www.youtube.com/watch?v=XpdpW0z9xnQ,Bob Sinclar,2024-12-03 20:37:17,2012-06-27 10:38:08,False
Rachel's Song,https://www.youtube.com/watch?v=Z_LgPwVe9sM,Ecstatic - Topic,2024-12-09 05:40:06,2024-11-28 16:02:11,False
CJ Stone & Quiz - Free,https://www.youtube.com/watch?v=oG29XX_KQIE,You Love Dance.TV,2024-12-13 19:18:09,2024-12-12 17:15:02,False
Frequencerz - The Unknown | Q-dance Records,https://www.youtube.com/watch?v=VXBUrTnItKY,Q-dance Music,2024-12-13 20:35:27,2024-12-11 10:00:06,False
Sub Zero Project - Path Of The Warrior (Defqon.1 2023 Anthem) | Official Video,https://www.youtube.com/watch?v=mrrE0-bMhO8,Q-dance,2024-12-15 17:44:11,2023-02-24 10:00:10,False
Blümchen - Party All The Time (Official Music Video),https://www.youtube.com/watch?v=jDjqNSMm8SM,JasminWagnerVEVO,2024-12-17 09:18:45,2024-07-16 15:00:43,False
Blümchen - Ravergirl (Official Music Video),https://www.youtube.com/watch?v=_xuM3M4_Htg,JasminWagnerVEVO,2024-12-17 10:43:08,2024-03-21 16:00:33,False
ItaloBrothers - Rain & Storm (Lyric Video),https://www.youtube.com/watch?v=gQGY2-dXP2Q,italobrothersmusic,2024-12-17 13:22:00,2024-11-21 23:00:06,False
Sub Sonik - Maniac (Releazer Remix) (Official Hardstyle Audio),https://www.youtube.com/watch?v=IgDSAnnroHo,Dirty Workz,2024-12-18 19:00:23,2024-12-18 18:00:11,False
Rebelion & Dual Damage & Tha Watcher - The Light (Official Hardstyle Video),https://www.youtube.com/watch?v=NhefG-huak0,Dirty Workz,2024-12-19 12:17:51,2024-12-19 11:25:51,False
Refuzion ft. POPR3B3L - Hardstyle DNA 2024 (Official Hardstyle Visualizer),https://www.youtube.com/watch?v=-VeMUb6kumg,Dirty Workz,2024-12-19 19:27:45,2024-12-19 18:00:01,False
Alphachoice & Phandelic - Never Ending Home,https://www.youtube.com/watch?v=1N5DpY7vRpU,Hard And Clear,2024-12-19 20:07:19,2024-01-19 08:00:22,False
Deeper (This Love),https://www.youtube.com/watch?v=nmvirPjU_js,Arxell - Topic,2024-12-19 20:16:44,2024-01-11 10:02:03,False
Aztronaut & Madshifta - Back Around (Official Hardstyle Audio) [Copyright Free Music],https://www.youtube.com/watch?v=yr1p-HBc6lM,DWX Copyright Free Hardstyle,2024-12-19 20:20:24,2024-01-05 16:00:43,False
Kronos - YOU MADE ME DO THIS | Official Hardstyle Video,https://www.youtube.com/watch?v=GjVZWoxf0-I,SCANTRAXX,2024-12-19 22:08:37,2024-12-13 12:00:07,False
Pulsedriver & Rocco - Life On Mars,https://www.youtube.com/watch?v=kxgCG8AJtlE,AqualoopTV,2024-12-20 11:02:40,2014-09-08 13:51:45,False
Firelite & Serzo - Aura (Official Hardstyle Video),https://www.youtube.com/watch?v=hxVcb-4kioI,Dirty Workz,2024-12-20 11:10:29,2023-05-17 10:00:28,False
Ran-D & KELTEK ft. Ava Silver - Never Change (Official Videoclip),https://www.youtube.com/watch?v=SoaDeiygrLc,Ran-D,2024-12-20 12:39:24,2024-12-20 11:00:38,False
Rayvolt - On Top (Official Videoclip),https://www.youtube.com/watch?v=IEbCL-1N8O4,Rapture Records,2024-12-20 16:47:17,2022-05-06 14:00:26,False
Devin Wild - Dissolve My Mind | Q-dance Records,https://www.youtube.com/watch?v=2XnFpprplE4,Q-dance Music,2024-12-20 18:47:55,2024-01-26 09:00:09,False
"Dimitri Vegas & Like Mike, Timmy Trumpet, Darius & Finlay, Brennan Heart - Explode (Music Video)",https://www.youtube.com/watch?v=_f1JuTiKllg,Smash The House,2024-12-20 18:50:12,2024-02-21 15:00:35,False
DJ Isaac - Feel So Good [Official Music Video],https://www.youtube.com/watch?v=MSPc6Vp8GbI,DJ ISAAC,2024-12-20 18:51:02,2023-04-28 14:00:09,False
Dance (S3RL Remix) - RomancePlanet,https://www.youtube.com/watch?v=Y3dTlVQWXsI,S3RL,2024-12-24 09:19:33,2024-12-23 23:23:44,False
ROMANCEPLANET - ALONE IN THE DARK (OFFICIAL MUSIC VIDEO),https://www.youtube.com/watch?v=kzB2WbhZBxU,ROMANCEPLANET,2024-12-24 09:21:38,2024-11-15 08:00:06,False
ROMANCEPLANET - DANCE (OFFICIAL MUSIC VIDEO),https://www.youtube.com/watch?v=doSQuAzM-1k,ROMANCEPLANET,2024-12-24 09:21:49,2024-03-01 19:24:21,False
Noémi - I Do 4 U (Promo Mix 2) [2003],https://www.youtube.com/watch?v=1l6Ctee_J5U,RareTracksInc,2024-12-25 11:51:03,2012-09-23 09:58:32,False
Brennan Heart & Code Black - On The Beach (Official Audio),https://www.youtube.com/watch?v=28wxL4P8daU,I AM HARDSTYLE,2024-12-25 11:57:11,2024-12-20 15:52:04,False
"Brennan Heart - The Past, Present & Future (I AM HARDSTYLE Eternal 2024 OST) (Official Audio)",https://www.youtube.com/watch?v=K0jNN-MwIeM,I AM HARDSTYLE,2024-12-25 12:13:15,2024-12-20 15:52:04,False
Basslovers United & Dan Winter – Stars At Night,https://www.youtube.com/watch?v=KrIHooQ_1aI,You Love Dance.TV,2024-12-26 17:57:48,2024-12-26 17:30:04,False
Heavy Damage - No Love [Official Music Video],https://www.youtube.com/watch?v=0bnOUGjlqVU,Heavy Damage,2024-12-26 19:51:55,2024-09-24 15:00:21,False
Noisecontrollers   Faster 'n Further,https://www.youtube.com/watch?v=OeuiUH51Yq4,Noisecontrollers,2024-12-29 19:23:05,2010-07-26 12:39:41,False
Sound Rush - Stronghold (Official Visualizer),https://www.youtube.com/watch?v=GsCJpUQTWPM,Sound Rush,2024-12-30 10:13:49,2024-08-08 14:00:07,False
The Prophet & Level One - Make Some Noise | Official Hardstyle Video,https://www.youtube.com/watch?v=smCUfW62V80,SCANTRAXX,2024-07-05 14:17:35,2023-10-05 14:00:10,False
The Prophet - Listen To Your Hardcore | Live,https://www.youtube.com/watch?v=q7FngccFBxY,SCANTRAXX,2024-07-05 14:20:34,2023-09-22 09:00:43,False
D-Sturb & Mutilator - Calling My Name (Official Videoclip),https://www.youtube.com/watch?v=AsTLQqERIX4,D-Sturb,2024-07-05 14:29:06,2024-07-05 10:00:07,False
Aftershock - Colorblind,https://www.youtube.com/watch?v=SUBnR1IcNXk,Art of Creation,2024-07-05 16:41:02,2024-07-05 10:00:07,False
Tell Me,https://www.youtube.com/watch?v=ve7PpbRE008,Bloodlust - Topic,2024-07-08 10:25:50,2024-03-13 10:03:16,False
Cry For You,https://www.youtube.com/watch?v=Vt5w3rn6ZGM,Bloodlust - Topic,2024-07-08 12:08:49,2024-02-07 10:03:43,False
Satisfy,https://www.youtube.com/watch?v=ezDjH1GbnEs,NERO - Topic,2024-07-08 13:43:11,2018-07-24 19:04:47,False
Colorblind (Hard Mix),https://www.youtube.com/watch?v=xQdTwpFAfcE,Aftershock - Topic,2024-07-09 11:28:56,2024-07-04 10:01:02,False
VISHY - U&I | Devotions: Chapter 4 | Basscon Records,https://www.youtube.com/watch?v=6qO4cAasCfo,Basscon,2024-07-12 17:15:12,2024-06-22 19:30:00,False
Level One & Iris Goes - Infinite Illusion | Official Hardstyle Music Video,https://www.youtube.com/watch?v=IuxnCdwEKtk,SCANTRAXX,2024-07-12 17:31:51,2024-07-12 16:00:08,False
Nighcraft & Chapter V ft. TNYA - The Unknown | Official Hardstyle Music Video,https://www.youtube.com/watch?v=sg_p3qUvawY,SCANTRAXX,2024-07-12 17:49:21,2024-07-11 14:00:07,False
Sound Rush & Jurgen Vries & Ecstatic ft. MERYLL - Heat Of The Moment (Official Video),https://www.youtube.com/watch?v=o2syq6TVRTM,Sound Rush,2024-07-12 17:50:20,2024-07-11 15:24:32,False
Sefa & D-Block & S-te-Fan - Symphony of Life (Official Video),https://www.youtube.com/watch?v=bWbLwbwhKsk,Sefa,2024-07-27 09:04:39,2024-07-19 14:00:08,False
Radical Redemption - Brutal 11.0 (Official Music Video),https://www.youtube.com/watch?v=5lGRHBUeOFM,Radical Redemption,2024-07-27 09:13:31,2024-07-18 14:00:06,False
Dual Damage - Burning Down (Official Video),https://www.youtube.com/watch?v=3YJ4ppo9EnU,Ravage Records,2024-07-28 16:17:53,2024-07-25 15:00:03,False
Sickmode & Rooler & Riot Shift - WITHOUT YOU (Official Videoclip),https://www.youtube.com/watch?v=WEBaZPsBQKE,Aggressive Records,2024-07-31 05:01:55,2024-07-22 15:00:08,False
Dimitri Vegas & Like Mike & Tiësto & Dido & W&W - Thank You (Not So Bad) (Act of Rage Bootleg),https://www.youtube.com/watch?v=JkzhOVhwasQ,Act of Rage,2024-07-31 06:11:39,2024-07-18 14:49:17,False
Warface - Heart Bass (Official Video),https://www.youtube.com/watch?v=U65GlM-GgQw,WARFACE,2024-07-31 06:23:43,2024-07-18 17:00:07,False
Wildstylez & Sound Rush - Defiance (Defqon.1 2024),https://www.youtube.com/watch?v=0_KugfEiY20,Sound Rush,2024-07-31 06:25:43,2024-07-20 12:25:18,False
Ran-D ft. Diandra Faye - When The Gods Call (Defqon.1 Opening Ceremony 2024 OST) | Defqon.1 Records,https://www.youtube.com/watch?v=zGtnjtfk39c,Q-dance Music,2024-08-01 06:07:04,2024-07-31 19:00:06,False
Adjuzt & Fraw - Shooting Star (Official Video),https://www.youtube.com/watch?v=PFn55ryCkO8,Gearbox Digital,2024-08-01 06:10:05,2024-07-25 17:00:07,False
Devin Wild - The Insanity Inside (Into The Madness 2024 OST) | Official Hardstyle Music Video,https://www.youtube.com/watch?v=rjgqYTGhbnQ,SCANTRAXX,2024-08-04 13:06:22,2024-08-02 08:00:39,False
It's Alright,https://www.youtube.com/watch?v=jOYQLjAfxrk,DJ Buzz Fuzz - Topic,2024-08-16 17:44:09,2020-06-16 16:57:53,False
Deadly Guns - Blow The Speakers (Official Videoclip),https://www.youtube.com/watch?v=-0HDk3ELA3M,Deadly Guns,2024-08-16 17:52:38,2024-08-16 08:00:44,False
B-Front & Adrenalize - Eternal | Defqon.1 Records,https://www.youtube.com/watch?v=erUke5aXPPE,Q-dance Music,2024-08-16 18:01:48,2024-08-15 18:00:21,False
DJ Weirdo & Dr Phil Omanski  - Young Birds (Project Stigma Remix),https://www.youtube.com/watch?v=yNunKSB8SJ8,Derailed Traxx Black,2024-08-16 18:42:03,2019-01-13 23:00:02,False
"KATI K, FiNCH - Erwischt (Official Video)",https://www.youtube.com/watch?v=-Qdba0KBxzA,katikVEVO,2024-08-17 07:56:49,2024-04-18 22:00:06,False
Trye & Qaos - Never Look Back [Euphoric Hardstyle],https://www.youtube.com/watch?v=-LyC1F5G7CI,Trye,2024-08-19 15:45:04,2020-09-25 14:30:02,False
PHUTURE NOIZE & B-FRONT - THE TRIBUTE | OFFICIAL VIDEOCLIP,https://www.youtube.com/watch?v=5EmWvIVYIug,B-Front,2024-08-23 16:12:57,2024-08-23 15:00:04,False
Ghost Stories - Embrace The Dark | Defqon.1 Records,https://www.youtube.com/watch?v=rTRIiqXwLks,Q-dance Music,2024-08-23 16:21:12,2024-08-23 09:00:06,False
HARRIS & FORD x PAUL ELSTAK x BOOGSHE - RAVERHEART (OFFICIAL VIDEO 4K),https://www.youtube.com/watch?v=1It7OW5YGQc,Harris & Ford,2024-08-23 16:59:53,2024-08-23 10:32:09,False
"Showtek, Sam Pounds - Good Times [OFFICIAL VIDEO]",https://www.youtube.com/watch?v=FtjbYiQQya8,Showtek,2024-08-24 15:36:18,2024-08-21 22:00:16,False
Wildstylez & Showtek - Favourite Song (Official Videoclip),https://www.youtube.com/watch?v=Re0iG6PJybU,Art of Creation,2024-08-30 15:58:19,2024-08-30 10:00:07,False
D-Sturb - G.L.Y. | Defqon.1 Records,https://www.youtube.com/watch?v=m_VQcu-xLeA,Q-dance Music,2024-08-30 18:43:39,2024-08-29 19:00:07,False
Unicorn On Ketamine & Andy The Core - REALLY HOT,https://www.youtube.com/watch?v=GFKjSgGxlVI,Unicorn On Ketamine,2024-08-31 17:32:30,2024-08-31 10:00:15,False
Nightcraft - Not Alone | Official Hardstyle Video,https://www.youtube.com/watch?v=3RDdKThiAh0,SCANTRAXX,2024-09-01 11:19:23,2024-01-25 15:00:10,False
Jebroer x Bassbrain - IJSCOMAN,https://www.youtube.com/watch?v=bZlqEDu45KI,ROQ 'N ROLLA Music,2024-09-03 07:57:55,2024-07-08 13:00:37,False
Dimitri K - New School Rules (Official Videoclip),https://www.youtube.com/watch?v=WUFibpoO2Ak,Dimitri K,2024-09-03 08:17:22,2024-08-29 18:00:07,False
Requiem For Frenchcore,https://www.youtube.com/watch?v=0uH_rkd60TE,Sefa - Topic,2024-09-04 11:06:10,2024-08-29 10:00:01,False
Rave Angel - S3RL ft Ella,https://www.youtube.com/watch?v=elf54QR83tk,S3RL,2024-09-05 13:06:29,2024-09-04 23:16:50,False
D-Fence - Not So Bad (Hardcore Version),https://www.youtube.com/watch?v=TDLsl3F_B-A,D-Fence,2024-09-06 17:00:34,2024-09-05 14:20:55,False
Junior Jack - Stupidisco (Official Video),https://www.youtube.com/watch?v=B0QvR1eP2yg,[PIAS],2024-09-07 18:05:05,2009-12-09 17:59:45,False
Mish & Carola - HYPNOTISED (Official Videoclip),https://www.youtube.com/watch?v=gXesmoyRebQ,Aggressive Records,2024-09-12 14:44:40,2024-09-12 08:00:23,False
Devin Wild - Into Deep (ft. Nathalie Blue) | Official Hardstyle Video,https://www.youtube.com/watch?v=nyZcdrZthtw,SCANTRAXX,2024-09-13 18:24:40,2024-09-13 08:00:07,False
Andy The Core & Detest - HARDCORE MF (NO RULES),https://www.youtube.com/watch?v=PZhVyF49zWw,Andy The Core,2024-09-14 08:36:12,2024-02-26 11:13:36,False
"Restricted, Nik Sitz - Tunnel Vision",https://www.youtube.com/watch?v=eaqxUlAq6eI,Bounce & Bass,2024-09-17 06:40:02,2024-08-19 18:14:22,False
Põhja-Tallinn - Lähen Ja Tulen (Official HD),https://www.youtube.com/watch?v=Jr2n9LbY2x4,Põhja-Tallinn,2024-09-19 18:30:44,2012-03-10 21:59:50,False
Anstandslos & Durchgeknallt x MizzLed - Alles Kaputt (Official Video),https://www.youtube.com/watch?v=KqbAQ9EeyOI,Anstandslos & Durchgeknallt,2024-09-29 01:41:18,2023-08-03 22:00:11,False
Paradies - Anstandslos & Durchgeknallt x Vivi Minu,https://www.youtube.com/watch?v=esuHNTPPlUQ,Anstandslos & Durchgeknallt,2024-09-29 01:42:37,2024-08-01 22:00:06,False
Anstandslos & Durchgeknallt - Affen an die Macht,https://www.youtube.com/watch?v=4EbB3avML-8,Anstandslos & Durchgeknallt,2024-09-29 01:45:39,2024-06-21 16:00:10,False
Krowdexx - LOVE DON'T LET ME GO (Official Visualizer),https://www.youtube.com/watch?v=TNr5jMQK-vM,Aggressive Records,2024-10-03 15:55:57,2024-10-03 08:00:28,False
Tiscore x 89ers – Together,https://www.youtube.com/watch?v=FBHu6bbqMgs,Kontor.TV,2024-10-04 19:41:25,2024-10-04 14:00:18,False
FiNCH x MiA JULiA - WiR ESKALiEREN (prod. Dasmo & Mania Music),https://www.youtube.com/watch?v=YP2hZotxZ2I,FiNCH,2024-10-05 10:20:43,2022-05-19 22:00:12,False
Forget It,https://www.youtube.com/watch?v=JANFr9vCCVc,Frontliner - Topic,2024-10-11 15:12:28,2024-02-29 10:02:28,False
Sefa & Devin Wild - Into Space (Official Video),https://www.youtube.com/watch?v=yEWTPJ6cb18,Sefa,2024-10-11 15:17:03,2024-10-10 14:00:55,False
Deadly Guns x Dimitri K - The End (Official Videoclip),https://www.youtube.com/watch?v=HdbEdvDw7mM,Dimitri K,2024-10-12 06:53:34,2024-10-11 16:36:20,False
Odium - In The End (Official Music Video),https://www.youtube.com/watch?v=8q2OircoOXI,odiumhardcore,2024-10-12 15:29:31,2024-10-10 22:00:06,False
"Dr. Peacock, Doris & D'ort - UNIFYD",https://www.youtube.com/watch?v=AZTpfQj9AfU,Dr. Peacock,2024-10-18 08:28:36,2024-10-17 16:30:07,False
2 Engel & Charlie x LUNAX x Jebroer – Nicht Nach Hause (Official Video),https://www.youtube.com/watch?v=sId5T6zuv84,LUNAX,2024-10-18 08:44:21,2024-10-17 14:00:22,False
Korsakoff & Rayvolt ft. ILITSYA - Remedy,https://www.youtube.com/watch?v=gOamFgLiPNg,Masters of Hardcore,2024-10-18 08:49:06,2024-10-15 08:44:12,False
Sub Zero Project & Rebelion - Save Me (Official Hardstyle Video),https://www.youtube.com/watch?v=iYz9jyueWwY,Dirty Workz,2024-10-20 13:33:12,2024-10-03 17:00:32,False
Remzcore - 1996 👾,https://www.youtube.com/watch?v=RErizYQdiTw,Remzcore,2024-10-22 06:38:14,2024-10-21 16:00:26,False
Dr. Peacock & Mr. Ivex - Voice Of The Void,https://www.youtube.com/watch?v=Id2sxuB-les,Dr. Peacock,2024-10-23 06:55:01,2024-02-22 19:00:09,False
K1 & Aradia - You | Q-dance presents NEXT,https://www.youtube.com/watch?v=4inPF3-_SvA,Q-dance Music,2024-10-23 16:08:15,2024-10-23 15:36:37,False
atmozfears | daydreamer,https://www.youtube.com/watch?v=F468n3_TO_s,ATMOZFEARS,2024-10-24 05:38:09,2024-10-24 00:33:43,False
AVA CROWN x ZANA x Jungle Jonsson - Forever Yours (Lyric Video),https://www.youtube.com/watch?v=R-mTQCqzkS8,Ava Crown,2024-10-24 14:42:50,2024-04-05 12:13:50,False
GPF x Dr Donk: VROOM VROOM (Official Video),https://www.youtube.com/watch?v=U2qtC-EA79o,GPF,2024-10-25 05:53:09,2024-10-24 15:00:29,False
Colin Hennerz - Halo,https://www.youtube.com/watch?v=ju4gLYMG76k,Colin Hennerz,2024-10-25 15:39:55,2024-10-25 06:44:02,False
Colin Hennerz & Yosuf - Freed From Desire,https://www.youtube.com/watch?v=iMCsJ-Pq9K0,Colin Hennerz,2024-10-25 15:42:22,2024-08-16 12:23:33,False
NOISETIME x NIKSTER x LEZA - Nebel & Weißwein (Official Lyric Video),https://www.youtube.com/watch?v=F_zEWrEH7Dg,NOISETIME,2024-10-25 15:44:54,2024-10-25 13:40:58,False
Wildstylez & Sound Rush - Defiance (Official Videoclip),https://www.youtube.com/watch?v=v06-naI2Zcc,Art of Creation,2024-10-25 16:26:42,2024-10-25 10:00:07,False
Ran-D x D-Block & S-te-Fan - Behind Enemy Lines (official videoclip),https://www.youtube.com/watch?v=TRgxuHPWPGs,Ran-D,2024-10-25 16:31:21,2024-10-25 10:00:36,False
Restrained & Aftermath - Kryptonite (Official Music Video),https://www.youtube.com/watch?v=zxlTIEiGa2Y,Restrained,2024-10-25 16:36:08,2024-10-24 15:00:06,False
Bloodlust feat. Carola - The Light,https://www.youtube.com/watch?v=8GsXwhxx-UI,End of Line Recordings,2024-10-26 17:59:40,2020-05-26 14:56:44,False
Unknown Analoq - Blackout (B-Front Remix) (#A2REC077 Preview),https://www.youtube.com/watch?v=LZpJ7aV8vV8,SCANTRAXX,2024-10-26 18:01:34,2014-06-30 14:00:06,False
Dark Oscillators - Food for Woofers (A-Style Mix),https://www.youtube.com/watch?v=IWS_YNn7lgA,TrueHardstyleSounds,2024-10-26 18:02:47,2014-12-11 22:52:51,False
B-Front & Udex - Down In Flames (Official Video),https://www.youtube.com/watch?v=n6MMqm_qjfw,B-Front,2024-10-26 18:03:42,2024-07-25 14:00:45,False
Armin van Buuren - Sound Of The Drums (Degos & Re-Done Bootleg),https://www.youtube.com/watch?v=EhrOgYhoxHY,degosredone,2024-10-26 18:04:36,2020-04-03 17:00:11,False
The Partysquad & Paul Elstak – Oh My (Dimitri K Remix) [Official Music Video],https://www.youtube.com/watch?v=x0U8S35mm38,Spinnin' Records,2024-10-26 18:05:21,2024-09-16 15:00:58,False
Brooklyn Bounce & Dj Zealot - True Hardstyler (Silver Nikan Remix),https://www.youtube.com/watch?v=w6d815a07vs,ScreamingLord27,2024-10-26 18:06:13,2012-02-17 12:04:34,False
Isaac vs. Simian - We Are Your Friends,https://www.youtube.com/watch?v=iZ_tDNUXKl0,DJ ISAAC,2024-10-26 18:07:03,2010-10-26 03:32:15,False
Luca Testa feat. Philip Matta - Roads (Official Lyric Video),https://www.youtube.com/watch?v=yobkweBiF4U,Dutch Master Works,2024-10-26 18:10:42,2020-09-04 16:00:24,False
Sickmode - KLAPLONGEN (KROWDEXX ZAAGLONGEN EDIT) (Official Visualizer),https://www.youtube.com/watch?v=_HgjirQqVS8,Aggressive Records,2024-10-26 18:13:59,2024-05-02 08:14:09,False
KELTEK & Act of Rage - To The Limit | Official Hardstyle Music Video,https://www.youtube.com/watch?v=QGggI0mxBQQ,SCANTRAXX,2024-10-26 18:14:19,2024-08-15 16:35:57,False
KELTEK – The Alignment | Qlimax The Source | Official Music Video,https://www.youtube.com/watch?v=GbGFMiLufVc,Q-dance,2024-10-26 18:16:34,2021-01-13 19:00:08,False
Primeshock ft. TNYA - Chasing The Storm (Official Hardstyle Video),https://www.youtube.com/watch?v=y8dmfOQvvrA,Dirty Workz,2024-10-26 18:17:20,2023-04-28 10:00:07,False
DNZF211 // CHIPBOY - SONG OF STORMS (Official Video DNZ RECORDS),https://www.youtube.com/watch?v=VoPuc6U670k,dnzrecords,2024-10-26 18:18:11,2016-07-01 14:02:45,False
Sub Zero Project - Maze Of Memories (Reverze Anthem 2024) (Official Hardstyle Video),https://www.youtube.com/watch?v=eeLgkW0WqQQ,Dirty Workz,2024-10-26 18:20:37,2024-02-09 11:15:09,False
Electricity,https://www.youtube.com/watch?v=ebKuremV7g4,Frontliner - Topic,2024-10-26 18:23:57,2024-03-22 16:00:27,False
Pherato x Tha Watcher - Fall Down (Official Video),https://www.youtube.com/watch?v=kU9eUwGSYZk,Dirty Workz,2024-10-26 18:31:33,2021-04-26 17:00:14,False
Coone ft. Scope DJ - Traveling (Da Tweekaz Remix),https://www.youtube.com/watch?v=Ftq-zreDx50,Da Tweekaz,2024-10-26 18:33:27,2014-08-06 01:00:00,False
[Techno] Bert Van Engel - Live Forever 2016 (Basslovers United Hands Up Remix),https://www.youtube.com/watch?v=wSVfIQrOgGg,HandsUp Freaks,2024-10-26 18:35:33,2016-02-11 16:33:45,False
Legion - Shine [NEXT049],https://www.youtube.com/watch?v=hQmjF0wULJw,Q-dance Music,2024-10-26 18:39:50,2018-09-01 11:48:29,False
Nightstalkerz - Feel The Heat (Maziano Jump Mix),https://www.youtube.com/watch?v=56fNy6SRT9o,TranceForAllChannel,2024-10-26 18:41:00,2009-09-22 13:58:14,False
Endymion & Eva Blom - Save Me (Endymion Remix),https://www.youtube.com/watch?v=SOvBA9jmeAQ,Endymion,2024-10-29 11:32:22,2018-05-25 14:00:04,False
Nightcraft & Digital Mindz - Hollow | Official Hardstyle Music Video,https://www.youtube.com/watch?v=WFFFUNwZ03c,SCANTRAXX,2024-10-31 17:31:23,2024-10-31 14:00:06,False
Nobody Said It Was Easy,https://www.youtube.com/watch?v=OXBP1D05fJ4,Bass Chaserz - Topic,2024-10-31 17:37:44,2024-03-28 10:02:26,False
LA DI DA,https://www.youtube.com/watch?v=ypRt8cPrpgY,Da Tweekaz - Topic,2024-10-31 17:52:22,2024-04-26 16:04:27,False
DAMNATION,https://www.youtube.com/watch?v=kLICTxa2onI,Riot Shift - Topic,2024-10-31 17:54:31,2024-05-08 10:00:40,False
Crusade (Club Edit),https://www.youtube.com/watch?v=LFQdPZ7qsm8,Gabry Ponte - Topic,2024-10-31 17:55:32,2024-02-02 10:02:51,False
Sefa - Het Ergste Moet Nog Komen (Live at This Is Sefa 2024),https://www.youtube.com/watch?v=LEnvYHTKvg8,Sefa,2024-10-31 18:01:56,2024-10-30 17:00:31,False
Headhunterz - Live Forever (Official Videoclip),https://www.youtube.com/watch?v=SsmMTSwnw3Q,Art of Creation,2024-11-01 15:40:33,2024-11-01 12:00:07,False
KELTEK - Frozen | Official Hardstyle Music Video,https://www.youtube.com/watch?v=eeMyysIfFzU,SCANTRAXX,2024-11-01 17:11:52,2024-11-01 14:00:07,False
MULTIVERSE,https://www.youtube.com/watch?v=MjS3jfMYa8Y,Fraw - Topic,2024-11-01 19:23:14,2024-05-16 10:00:17,False
Lady Faith ft. Lexy Panterra - By My Side | Official Hardstyle Visualizer,https://www.youtube.com/watch?v=7nBpLBWelMA,SCANTRAXX,2024-11-01 19:37:05,2024-11-01 18:00:06,False
This Is My Life (feat. Sam LeMay),https://www.youtube.com/watch?v=ozmfMq8VzFM,The Pitcher - Topic,2024-11-03 19:56:01,2024-10-02 10:02:54,False
phuture noize & devin wild - never not done. [video],https://www.youtube.com/watch?v=BngPd6Lzk44,mirror society. ,2024-11-05 11:52:14,2024-11-04 17:48:09,False
